date,vax,SPHM,TH,CC,CD,VAX100,TH100,CC100,CD100,evidence_rate,country_source_rate,neutral_frame_rate,moderate_frame_rate,dangerous_frame_rate,neutral_measure_rate,mitigation_measure_rate,suppression_measure_rate,source_rate,neutral_emotion_rate,negative_emotion_rate,positive_emotion_rate,evidence_full
2020-04-22,NA,54.76,2242,723,77,NA,80.76368876080691,1.3418459197119579,63.63636363636363,41.35338345864662,0,48.1203007518797,17.293233082706767,34.58646616541353,75.18796992481202,12.781954887218044,12.030075187969924,20.300751879699252,65.41353383458647,28.57142857142857,6.015037593984962,41.35338345864661
2020-04-23,NA,54.76,2238,758,86,NA,80.61959654178675,1.4068038826302407,71.07438016528926,40.8921933085502,0,52.78810408921933,12.267657992565056,34.94423791821561,73.97769516728626,13.754646840148698,12.267657992565056,17.84386617100371,69.88847583643123,26.394052044609666,3.717472118959108,40.89219330855018
2020-04-24,NA,54.76,2208,781,89,NA,79.53890489913545,1.4494905439765409,73.55371900826447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-25,NA,54.76,2188,473,73,NA,78.81844380403457,0.8778604702956515,60.33057851239669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-26,NA,54.76,2232,300,74,NA,80.403458213256485,0.5567825392995676,61.15702479338842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-27,NA,54.76,2286,563,74,NA,82.34870317002881,1.0448952320855218,61.15702479338842,55.660377358490585,0,40.56603773584906,21.69811320754717,37.735849056603776,66.98113207547169,9.433962264150944,23.58490566037736,21.69811320754718,79.24528301886792,20.754716981132077,0,55.660377358490564
2020-04-28,NA,54.76,2296,742,83,NA,82.70893371757924,1.377108813867597,68.59504132231406,40.540540540540555,0,59.45945945945946,7.207207207207207,33.33333333333333,77.47747747747748,16.216216216216218,6.306306306306306,12.612612612612622,69.36936936936937,29.72972972972973,0.9009009009009009,40.54054054054054
2020-04-29,NA,54.76,2190,799,83,NA,78.89048991354467,1.482897496334515,68.59504132231406,42.60869565217389,6.122448979591838,40,8.695652173913043,51.30434782608696,79.13043478260869,8.695652173913043,12.173913043478262,11.304347826086962,60.86956521739131,38.26086956521739,0.8695652173913043,42.608695652173914
2020-04-30,NA,54.76,2193,636,78,NA,78.99855907780979,1.180378983315083,64.46280991735537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-01,NA,54.76,2141,532,78,NA,77.12536023054754,0.9873610363578998,64.46280991735537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-02,NA,54.76,2115,299,72,NA,76.18876080691642,0.5549265975019023,59.50413223140496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-03,NA,54.76,2146,261,75,NA,77.30547550432276,0.48440080919062384,61.98347107438017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-04,NA,54.76,2199,477,83,NA,79.21469740634006,0.8852842374863125,68.59504132231406,47.64150943396227,3.9603960396039577,62.264150943396224,25,12.735849056603774,59.43396226415094,22.641509433962266,17.92452830188679,10.37735849056604,90.09433962264151,8.962264150943396,0.9433962264150944,47.64150943396226
2020-05-05,NA,54.76,2233,657,72,NA,80.43948126801152,1.219353761066053,59.50413223140496,26.136363636363612,4.347826086956523,53.40909090909091,11.363636363636363,35.22727272727273,67.04545454545455,26.136363636363637,6.8181818181818175,14.77272727272727,77.27272727272727,14.772727272727273,7.954545454545454,26.136363636363637
2020-05-06,NA,54.76,2180,745,73,NA,78.53025936599424,1.3826766392605927,60.33057851239669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-07,NA,54.76,2115,785,80,NA,76.18876080691642,1.4569143111672018,66.11570247933885,10.215053763440869,0,39.784946236559136,19.892473118279568,40.32258064516129,50,40.86021505376344,9.13978494623656,20.967741935483883,77.41935483870968,13.440860215053762,9.13978494623656,10.21505376344086
2020-05-08,NA,54.76,2072,701,60,NA,74.63976945244957,1.3010152001633228,49.586776859504134,70.00000000000001,7.142857142857144,44.166666666666664,9.166666666666666,46.666666666666664,83.33333333333334,5.833333333333333,10.833333333333334,23.33333333333333,64.16666666666667,34.166666666666664,1.6666666666666667,70
2020-05-09,NA,54.76,2021,509,68,NA,72.80259365994236,0.9446743750115996,56.19834710743802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-10,NA,54.76,1989,279,73,NA,71.64985590778097,0.5178077615485979,60.33057851239669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-11,NA,54.76,2021,455,65,NA,72.80259365994236,0.8444535179376775,53.71900826446281,42.33870967741934,7.619047619047616,51.61290322580645,16.93548387096774,31.451612903225808,72.17741935483872,13.709677419354838,14.112903225806454,13.709677419354852,64.91935483870968,27.82258064516129,7.258064516129033,42.33870967741936
2020-05-12,NA,54.76,1981,754,61,NA,71.36167146974063,1.3993801154395797,50.413223140495866,52.755905511810965,8.955223880597025,57.48031496062992,3.937007874015748,38.582677165354326,82.67716535433071,4.724409448818897,12.598425196850393,7.086614173228349,74.80314960629921,24.409448818897637,0.7874015748031495,52.75590551181102
2020-05-13,NA,54.76,1927,698,50,NA,69.4164265129683,1.2954473747703272,41.32231404958678,33.33333333333332,2.0408163265306105,48.97959183673469,17.687074829931973,33.33333333333333,76.87074829931973,13.60544217687075,9.523809523809524,23.80952380952381,75.51020408163265,22.448979591836736,2.0408163265306123,33.33333333333333
2020-05-14,NA,54.76,1943,657,46,NA,69.992795389049,1.219353761066053,38.01652892561984,60.29411764705882,2.439024390243901,41.17647058823529,10.294117647058822,48.529411764705884,77.94117647058823,10.294117647058822,11.76470588235294,1.4705882352941202,70.58823529411765,26.47058823529412,2.941176470588235,60.29411764705882
2020-05-15,NA,54.76,1852,688,58,NA,66.71469740634006,1.276887956793675,47.93388429752066,40.243902439024396,6.060606060606066,46.95121951219512,20.73170731707317,32.31707317073171,75.60975609756098,12.195121951219512,12.195121951219512,10.975609756097558,68.90243902439023,22.5609756097561,8.536585365853659,40.243902439024396
2020-05-16,NA,54.76,1778,358,48,NA,64.04899135446685,0.6644271635641507,39.66942148760331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-17,NA,54.76,1786,259,52,NA,64.33717579250721,0.4806889255952933,42.97520661157025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-18,NA,54.76,1826,430,59,NA,65.77809798270894,0.7980549729960469,48.760330578512395,53.27868852459018,10.769230769230779,44.26229508196721,18.0327868852459,37.704918032786885,60.65573770491803,19.672131147540984,19.672131147540984,16.39344262295083,69.67213114754098,27.049180327868854,3.278688524590164,53.278688524590166
2020-05-19,NA,54.76,1796,666,41,NA,64.69740634005764,1.23605723724504,33.88429752066116,33.108108108108134,10.204081632653068,56.08108108108109,14.864864864864865,29.054054054054053,87.16216216216216,10.135135135135135,2.7027027027027026,38.51351351351352,74.32432432432432,22.2972972972973,3.3783783783783785,33.108108108108105
2020-05-20,NA,54.76,1780,808,52,NA,64.12103746397695,1.499600972513502,42.97520661157025,41.44736842105263,15.873015873015865,59.86842105263158,8.552631578947368,31.57894736842105,65.78947368421053,28.289473684210524,5.921052631578947,15.131578947368427,72.36842105263158,22.36842105263158,5.263157894736842,41.44736842105263
2020-05-21,NA,54.76,1830,610,53,NA,65.92219020172911,1.1321244965757875,43.80165289256198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-22,NA,54.76,1720,532,56,NA,61.95965417867435,0.9873610363578998,46.28099173553719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-23,NA,54.76,1681,403,55,NA,60.55475504322767,0.7479445444590858,45.45454545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-24,NA,54.76,1705,210,44,NA,61.4193083573487,0.3897477775096973,36.36363636363637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-25,NA,54.76,1738,490,42,NA,62.60806916426513,0.9094114808559604,34.710743801652896,59.04761904761906,3.2258064516129057,48.57142857142857,14.285714285714285,37.142857142857146,71.42857142857143,17.142857142857142,11.428571428571429,22.85714285714285,68.57142857142857,28.57142857142857,2.857142857142857,59.04761904761905
2020-05-26,NA,54.76,1736,746,28,NA,62.53602305475504,1.384532581058258,23.140495867768596,36.444444444444436,17.073170731707332,76.44444444444444,8.88888888888889,14.666666666666666,86.22222222222223,3.5555555555555554,10.222222222222223,20.8888888888889,82.22222222222221,11.11111111111111,6.666666666666667,36.44444444444444
2020-05-27,NA,54.76,1698,800,38,NA,61.1671469740634,1.48475343813218,31.40495867768595,46.66666666666668,5.714285714285721,49.333333333333336,6.666666666666667,44,94,1.3333333333333335,4.666666666666667,15.999999999999993,74,20.666666666666668,5.333333333333334,46.666666666666664
2020-05-28,NA,54.76,1653,774,40,NA,59.54610951008645,1.4364989513928843,33.057851239669425,34.782608695652165,12.5,63.04347826086957,2.898550724637681,34.05797101449276,83.33333333333334,7.971014492753622,8.695652173913043,7.971014492753629,66.66666666666666,28.985507246376812,4.3478260869565215,34.78260869565217
2020-05-29,NA,54.76,1635,773,40,NA,58.897694524495684,1.4346430095952192,33.057851239669425,13.703703703703674,2.7027027027027053,51.48148148148148,21.11111111111111,27.40740740740741,72.96296296296296,19.25925925925926,7.777777777777778,12.222222222222237,65.55555555555556,25.185185185185183,9.25925925925926,13.703703703703704
2020-05-30,NA,54.76,1599,432,38,NA,57.600864553314125,0.8017668565913773,31.40495867768595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-31,NA,54.76,1609,265,46,NA,57.961095100864554,0.4918245763812847,38.01652892561984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-01,NA,54.76,1650,648,39,NA,59.43804034582133,1.202650284887066,32.231404958677686,60.7142857142857,13.235294117647042,73.21428571428571,13.392857142857142,13.392857142857142,71.42857142857143,16.964285714285715,11.607142857142858,9.821428571428575,69.64285714285714,12.5,17.857142857142858,60.71428571428571
2020-06-02,NA,54.76,1615,900,36,NA,58.17723342939482,1.670347617898703,29.75206611570248,57.22543352601155,5.050505050505044,69.94219653179191,6.9364161849710975,23.121387283236995,84.97109826589595,5.780346820809249,9.248554913294797,8.670520231213864,86.1271676300578,13.872832369942195,0,57.22543352601156
2020-06-03,NA,54.76,1583,1046,28,NA,57.02449567723343,1.9413151203578254,23.140495867768596,18.079096045197776,28.125,67.2316384180791,19.2090395480226,13.559322033898304,77.40112994350282,14.689265536723164,7.909604519774012,14.12429378531074,80.22598870056498,17.51412429378531,2.2598870056497176,18.07909604519774
2020-06-04,NA,57.14,1481,1039,44,NA,53.35014409221902,1.928323527774169,36.36363636363637,44.92753623188407,16.12903225806452,43.47826086956522,8.695652173913043,47.82608695652174,85.5072463768116,1.4492753623188406,13.043478260869565,24.63768115942028,73.91304347826086,23.18840579710145,2.898550724637681,44.927536231884055
2020-06-05,NA,57.14,1518,1146,37,NA,54.68299711815562,2.126909300124348,30.57851239669421,46.84684684684683,5.769230769230772,59.45945945945946,8.108108108108109,32.432432432432435,74.77477477477478,18.01801801801802,7.207207207207207,18.918918918918916,75.67567567567568,23.423423423423422,0.9009009009009009,46.846846846846844
2020-06-06,NA,57.14,1507,780,29,NA,54.28674351585015,1.4476346021788755,23.96694214876033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-07,NA,57.14,1514,462,33,NA,54.538904899135446,0.857445110521334,27.27272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-08,NA,57.14,1570,677,38,NA,56.556195965417864,1.2564725970193575,31.40495867768595,41.05960264900663,0,59.60264900662252,17.880794701986755,22.516556291390728,79.47019867549669,7.9470198675496695,12.582781456953644,16.556291390728482,68.87417218543047,19.205298013245034,11.920529801324504,41.05960264900662
2020-06-09,NA,57.14,1469,937,33,NA,52.917867435158506,1.739017464412316,27.27272727272727,32.92682926829269,18.518518518518523,31.70731707317073,26.82926829268293,41.46341463414634,71.95121951219512,26.82926829268293,1.2195121951219512,17.07317073170731,64.63414634146342,24.390243902439025,10.975609756097562,32.926829268292686
2020-06-10,NA,57.14,1446,1437,39,NA,52.08933717579251,2.6669883632449287,32.231404958677686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-11,NA,57.14,1383,1293,35,NA,49.819884726224785,2.399732744381136,28.92561983471074,53.37423312883431,3.448275862068965,61.963190184049076,8.588957055214724,29.447852760736197,76.07361963190185,7.975460122699387,15.950920245398773,4.29447852760736,69.93865030674846,26.380368098159508,3.6809815950920246,53.37423312883436
2020-06-12,NA,57.14,1361,1329,29,NA,49.027377521613836,2.4665466490970847,23.96694214876033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-13,NA,53.57,1362,1032,33,NA,49.06340057636888,1.9153319351905125,27.27272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-14,NA,53.57,1359,418,27,NA,48.955331412103746,0.7757836714240641,22.31404958677686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-15,NA,53.57,1302,685,30,NA,46.90201729106629,1.2713201314006792,24.793388429752067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-16,NA,53.57,1277,1209,28,NA,46.0014409221902,2.2438336333772573,23.140495867768596,41.780821917808225,1.6393442622950807,36.3013698630137,26.71232876712329,36.986301369863014,63.6986301369863,23.972602739726025,12.32876712328767,22.60273972602741,57.534246575342465,26.71232876712329,15.753424657534246,41.78082191780822
2020-06-17,NA,53.57,1226,1457,32,NA,44.164265129682995,2.7041071991982335,26.446280991735538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-18,NA,53.57,1188,1494,29,NA,42.79538904899135,2.7727770457118464,23.96694214876033,53.293413173652695,2.2471910112359508,55.688622754491014,13.17365269461078,31.137724550898206,80.23952095808383,16.16766467065868,3.592814371257485,14.37125748502993,68.26347305389223,26.34730538922156,5.389221556886228,53.293413173652695
2020-06-19,NA,53.57,1185,1209,30,NA,42.68731988472623,2.2438336333772573,24.793388429752067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-20,NA,53.57,1180,698,29,NA,42.50720461095101,1.2954473747703272,23.96694214876033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-21,NA,53.57,1184,321,22,NA,42.65129682997118,0.5957573170505372,18.181818181818183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-22,NA,53.57,1139,800,20,NA,41.03025936599424,1.48475343813218,16.528925619834713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-23,NA,53.57,1138,1309,25,NA,40.99423631123919,2.42942781314378,20.66115702479339,43.43434343434344,4.651162790697672,57.07070707070707,19.19191919191919,23.737373737373737,61.111111111111114,26.262626262626267,12.626262626262626,7.070707070707079,65.65656565656566,21.71717171717172,12.626262626262626,43.43434343434344
2020-06-24,NA,53.57,1086,1696,22,NA,39.12103746397694,3.147677288840222,18.181818181818183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-25,NA,53.57,988,1276,23,NA,35.590778097982714,2.3681817338208275,19.00826446280992,34.55149501661132,3.846153846153851,52.49169435215947,18.272425249169437,29.2358803986711,64.45182724252491,31.561461794019934,3.9867109634551494,6.64451827242525,67.44186046511628,22.92358803986711,9.634551495016613,34.55149501661129
2020-06-26,NA,53.57,950,1204,11,NA,34.221902017291065,2.234553924388931,9.090909090909092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-27,NA,53.57,949,755,14,NA,34.18587896253602,1.401236057237245,11.570247933884298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-28,NA,53.57,951,415,23,NA,34.257925072046106,0.7702158460310684,19.00826446280992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-29,NA,53.57,911,726,16,NA,32.81700288184438,1.3474137451049535,13.223140495867769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-30,NA,53.57,829,808,20,NA,29.863112391930834,1.499600972513502,16.528925619834713,44.888888888888935,11.881188118811872,58.666666666666664,16,25.333333333333336,68,20.88888888888889,11.11111111111111,14.222222222222225,84.44444444444444,12.444444444444445,3.111111111111111,44.888888888888886
2020-07-01,NA,53.57,802,685,15,NA,28.89048991354467,1.2713201314006792,12.396694214876034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-02,NA,53.57,764,687,15,NA,27.521613832853024,1.2750320149960097,12.396694214876034,30.96774193548387,10.416666666666671,59.354838709677416,14.838709677419354,25.806451612903224,54.83870967741935,24.516129032258064,20.64516129032258,15.483870967741927,82.58064516129032,12.258064516129032,5.161290322580645,30.967741935483872
2020-07-03,NA,53.57,754,694,8,NA,27.16138328530259,1.2880236075796665,6.6115702479338845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-04,NA,53.57,749,364,15,NA,26.981268011527376,0.675562814350142,12.396694214876034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-05,NA,53.57,750,315,9,NA,27.01729106628242,0.5846216662645459,7.43801652892562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-06,NA,53.57,650,251,15,NA,23.414985590778098,0.46584139121397156,12.396694214876034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-07,NA,53.57,623,278,12,NA,22.44236311239193,0.5159518197509326,9.917355371900827,39.25233644859812,9.52380952380952,44.85981308411215,28.037383177570092,27.102803738317753,54.20560747663551,30.8411214953271,14.953271028037381,18.691588785046733,68.22429906542055,14.953271028037381,16.822429906542055,39.25233644859813
2020-07-08,NA,53.57,607,533,10,NA,21.86599423631124,0.9892169781555651,8.264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-09,NA,53.57,548,334,15,NA,19.740634005763688,0.6198845604201852,12.396694214876034,42.01680672268907,1.9999999999999987,38.655462184873954,26.05042016806723,35.294117647058826,83.19327731092437,10.92436974789916,5.88235294117647,13.445378151260496,73.10924369747899,21.84873949579832,5.042016806722689,42.016806722689076
2020-07-10,NA,53.57,506,369,14,NA,18.227665706051873,0.6848425233384682,11.570247933884298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-11,NA,53.57,506,308,10,NA,18.227665706051873,0.5716300736808894,8.264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-12,NA,53.57,507,106,8,NA,18.263688760806918,0.19672983055251386,6.6115702479338845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-13,NA,53.57,462,170,12,NA,16.64265129682997,0.3155101056030883,9.917355371900827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-14,NA,53.57,453,312,8,NA,16.318443804034583,0.5790538408715503,6.6115702479338845,36.87150837988829,13.636363636363624,63.128491620111724,15.64245810055866,21.22905027932961,53.072625698324025,22.905027932960895,24.022346368715084,29.608938547486037,73.74301675977654,21.787709497206702,4.4692737430167595,36.87150837988827
2020-07-15,NA,53.57,390,287,6,NA,14.048991354466859,0.5326552959299197,4.958677685950414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-16,NA,53.57,371,268,6,NA,13.36455331412104,0.4973924017742804,4.958677685950414,39.02439024390242,12.5,61.78861788617886,10.569105691056912,27.64227642276423,73.17073170731707,9.75609756097561,17.073170731707318,20.325203252032527,79.67479674796748,17.88617886178862,2.4390243902439024,39.02439024390244
2020-07-17,NA,53.57,338,284,7,NA,12.17579250720461,0.527087470536924,5.785123966942149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-18,NA,53.57,339,191,11,NA,12.211815561959655,0.35448488335405803,9.090909090909092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-19,NA,53.57,338,110,7,NA,12.17579250720461,0.20415359774317476,5.785123966942149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-20,NA,53.57,304,131,6,NA,10.951008645533141,0.2431283754941445,4.958677685950414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-21,NA,53.57,315,226,7,NA,11.347262247838618,0.4194428462723409,5.785123966942149,47.572815533980595,7.142857142857148,54.85436893203883,20.388349514563107,24.75728155339806,70.3883495145631,22.815533980582526,6.796116504854369,13.10679611650485,78.15533980582524,14.077669902912621,7.766990291262135,47.57281553398058
2020-07-22,NA,53.57,317,297,6,NA,11.419308357348704,0.551214713906572,4.958677685950414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-23,NA,53.57,320,220,5,NA,11.527377521613833,0.40830719548634953,4.132231404958678,33.33333333333332,9.803921568627446,66.66666666666666,19.607843137254903,13.725490196078432,67.3202614379085,19.607843137254903,13.071895424836603,24.183006535947715,82.35294117647058,12.418300653594772,5.228758169934641,33.33333333333333
2020-07-24,NA,53.57,301,262,3,NA,10.842939481268012,0.486256750988289,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-25,NA,53.57,302,138,1,NA,10.878962536023055,0.2561199680778011,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-26,NA,53.57,302,42,2,NA,10.878962536023055,0.07794955550193945,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-27,NA,53.57,295,71,6,NA,10.626801152737752,0.131771867634231,4.958677685950414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-28,NA,53.57,292,283,4,NA,10.518731988472622,0.5252315287392587,3.3057851239669422,43.24324324324327,12.5,63.96396396396396,15.315315315315313,20.72072072072072,59.45945945945946,26.126126126126124,14.414414414414415,14.414414414414411,71.17117117117117,9.90990990990991,18.91891891891892,43.24324324324324
2020-07-29,NA,53.57,268,301,1,NA,9.654178674351584,0.5586384810972328,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-30,NA,53.57,268,302,0,NA,9.654178674351584,0.560494422894898,0,40.95238095238094,4.651162790697672,53.333333333333336,26.666666666666668,20,50.476190476190474,38.095238095238095,11.428571428571429,19.04761904761904,72.38095238095238,13.333333333333334,14.285714285714285,40.95238095238095
2020-07-31,NA,53.57,261,258,2,NA,9.402017291066283,0.4788329837976281,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-01,NA,53.57,261,303,2,NA,9.402017291066283,0.5623503646925632,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-02,NA,53.57,260,38,3,NA,9.36599423631124,0.07052578831127856,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-03,NA,53.57,245,165,4,NA,8.82564841498559,0.30623039661476215,3.3057851239669422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-04,NA,53.57,229,333,2,NA,8.249279538904899,0.61802861862252,1.6528925619834711,37.647058823529385,15.625,37.64705882352941,25.882352941176475,36.470588235294116,69.41176470588235,10.588235294117647,20,15.294117647058819,62.35294117647059,27.058823529411764,10.588235294117647,37.64705882352941
2020-08-05,NA,53.57,231,425,1,NA,8.321325648414986,0.7887752640077208,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-06,NA,53.57,232,378,4,NA,8.357348703170029,0.7015459995174551,3.3057851239669422,54,3.7037037037037055,30,8,62,72,22,6,32,48,40,12,54
2020-08-07,NA,53.57,209,380,2,NA,7.528818443804035,0.7052578831127856,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-08,NA,53.57,210,260,1,NA,7.564841498559077,0.48254486739295854,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-09,NA,53.57,210,73,4,NA,7.564841498559077,0.13548375122956144,3.3057851239669422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-10,NA,53.57,222,196,2,NA,7.997118155619597,0.3637645923423841,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-11,NA,53.57,222,417,4,NA,7.997118155619597,0.7739277296263989,3.3057851239669422,31.19266055045872,17.647058823529413,27.522935779816514,53.21100917431193,19.26605504587156,36.69724770642202,44.03669724770643,19.26605504587156,22.93577981651375,79.81651376146789,10.091743119266056,10.091743119266056,31.19266055045872
2020-08-12,NA,53.57,213,443,3,NA,7.672910662824208,0.8221822163656948,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-13,NA,53.57,213,363,5,NA,7.672910662824208,0.6737068725524767,4.132231404958678,21.66666666666666,3.8461538461538485,36.666666666666664,47.5,15.833333333333332,37.5,52.5,10,24.166666666666675,82.5,14.166666666666666,3.3333333333333335,21.666666666666668
2020-08-14,NA,53.57,213,344,1,NA,7.672910662824208,0.6384439783968375,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-15,NA,53.57,217,226,1,NA,7.81700288184438,0.4194428462723409,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-16,NA,53.57,218,63,0,NA,7.853025936599424,0.11692433325290918,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-17,NA,51.19,220,174,3,NA,7.92507204610951,0.3229338727937492,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-18,NA,51.19,215,314,4,NA,7.744956772334294,0.5827657244668807,3.3057851239669422,37.89473684210529,13.888888888888873,47.89473684210526,18.947368421052634,33.1578947368421,53.1578947368421,32.10526315789474,14.736842105263156,14.210526315789481,64.73684210526316,30.526315789473685,4.736842105263158,37.89473684210527
2020-08-19,NA,51.19,202,351,1,NA,7.2766570605187315,0.6514355709804941,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-20,NA,51.19,200,333,2,NA,7.204610951008646,0.61802861862252,1.6528925619834711,54.193548387096726,10.71428571428573,41.29032258064516,20,38.70967741935484,78.70967741935485,9.032258064516128,12.258064516129032,18.709677419354843,69.6774193548387,27.741935483870968,2.5806451612903225,54.19354838709678
2020-08-21,NA,51.19,200,298,5,NA,7.204610951008646,0.5530706557042371,4.132231404958678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-22,NA,51.19,200,160,1,NA,7.204610951008646,0.29695068762643606,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
